id,precio_usd
192446,126638.0
150469,438279.0
291906,107347.0
902,47201.0
256767,103740.0
134870,25733.0
18031,127856.0
290563,512340.0
245777,96153.0
41880,185992.0
259870,368929.0
223181,162650.0
164171,37450.0
221014,201946.0
164741,53731.0
290130,289175.0
75579,52175.0
114968,181911.0
228021,122344.0
216218,119239.0
172852,210794.0
123570,88069.0
203192,133108.0
130592,270501.0
296440,16709.0
116500,58855.0
277996,30287.0
225080,30774.0
245207,70663.0
248764,348845.0
5816,97076.0
169947,221401.0
297158,340548.0
18822,38495.0
3314,160080.0
265923,43138.0
161063,158514.0
66080,118257.0
55626,268828.0
77673,68884.0
130554,173862.0
244173,35481.0
231269,100477.0
273009,66788.0
299711,202810.0
296199,169615.0
44756,26752.0
155284,24387.0
84838,413448.0
132920,43864.0
147196,66363.0
166552,182183.0
101828,216415.0
74387,82854.0
53953,518373.0
183135,23981.0
46435,64509.0
25907,161470.0
1915,96946.0
172816,94357.0
41339,85969.0
107023,29905.0
140433,44123.0
226123,135566.0
6386,143240.0
183041,154375.0
212397,58452.0
270328,57213.0
15673,319523.0
65462,195177.0
285596,24643.0
187593,180421.0
185443,46842.0
50442,30540.0
289159,474746.0
275958,216220.0
259057,96158.0
248021,96153.0
237916,69839.0
218649,526757.0
169921,83566.0
220387,18785.0
272121,169928.0
242733,341668.0
186007,121883.0
151701,86049.0
82026,43935.0
13604,135613.0
159669,172025.0
20965,273351.0
282167,63624.0
33093,57172.0
52720,102283.0
279858,143809.0
270195,131574.0
281305,116582.0
77321,199980.0
225537,560649.0
158623,189835.0
196643,104984.0
288247,177897.0
59709,442925.0
145049,25720.0
239813,565885.0
123325,28262.0
174512,255688.0
105253,108393.0
76013,239170.0
235748,175093.0
161320,608696.0
61784,138615.0
257341,209658.0
244690,24522.0
297849,199587.0
175818,57691.0
157513,36773.0
46495,124617.0
284772,514548.0
254076,56662.0
15972,117036.0
29671,60115.0
68434,121692.0
284437,147090.0
33744,81040.0
64615,103471.0
152005,316114.0
152328,109443.0
49823,123897.0
154622,71928.0
116123,317485.0
50743,25470.0
37470,63010.0
269549,93807.0
61570,276648.0
32449,206341.0
90495,170535.0
79198,273160.0
196395,114929.0
152915,190800.0
177856,488016.0
98014,222998.0
68826,186695.0
86494,100852.0
1037,55629.0
228448,46257.0
257389,57424.0
106843,25439.0
140427,118117.0
245717,128674.0
43682,125781.0
91786,114078.0
188396,174138.0
147024,35307.0
37242,167213.0
46730,182350.0
102232,134974.0
168099,154566.0
189610,199733.0
31305,70460.0
156585,23268.0
171215,82539.0
105310,177119.0
133705,118446.0
104001,263872.0
106465,156365.0
58434,83830.0
63234,380896.0
189478,34969.0
168477,129936.0
252931,184692.0
82254,27095.0
297252,66981.0
221269,385620.0
150492,175830.0
111903,203956.0
235822,61022.0
167791,66204.0
147873,137220.0
290848,135003.0
105999,166545.0
42755,125848.0
53287,211982.0
81745,71227.0
91802,252177.0
240677,113727.0
11741,26477.0
176450,79531.0
222406,58129.0
37421,148301.0
243794,65874.0
122745,105936.0
199712,105672.0
90608,74813.0
177596,124694.0
23136,181391.0
196230,58106.0
85296,88132.0
65507,96430.0
184629,47152.0
18363,166396.0
188738,320568.0
20422,146383.0
246672,63368.0
45260,150794.0
34821,148607.0
34103,93192.0
26637,57662.0
192960,61274.0
195748,43915.0
132345,226283.0
211627,100470.0
173281,338027.0
242826,192949.0
99658,383044.0
137976,129575.0
384,415129.0
118257,99938.0
138018,149619.0
206580,51816.0
261971,155417.0
48189,94984.0
17149,292525.0
118615,39653.0
34138,108879.0
258588,398467.0
21001,35932.0
195386,75118.0
78862,168206.0
211314,130542.0
289257,541055.0
36101,117524.0
133308,65683.0
46841,124508.0
299902,258707.0
246366,89386.0
115662,196098.0
8468,167345.0
66769,324089.0
5546,227053.0
112549,304184.0
228967,238932.0
114885,154791.0
27415,368604.0
185430,75131.0
18004,112835.0
165509,192175.0
101955,393079.0
188120,148535.0
126064,77816.0
95503,127080.0
54140,145425.0
12046,105260.0
9999,46231.0
1281,57237.0
298432,33376.0
76213,36757.0
155864,126095.0
124741,132903.0
237750,51572.0
229613,226378.0
152694,100203.0
62912,48351.0
93626,136935.0
54489,179970.0
147674,390273.0
43610,142345.0
276712,351901.0
171201,78815.0
26456,81154.0
73077,112239.0
285132,242978.0
121058,186425.0
240224,152744.0
64760,146045.0
217071,110865.0
49124,187768.0
178508,556377.0
93530,80041.0
174384,58806.0
168780,117690.0
172067,173902.0
243750,205973.0
240588,247836.0
108589,244857.0
31739,162558.0
44831,22652.0
103365,48263.0
28191,57385.0
233650,112595.0
154222,109791.0
124880,105915.0
112060,138835.0
165958,159562.0
63437,114628.0
9467,115827.0
126254,110437.0
17454,325192.0
204801,70732.0
104424,63141.0
114942,322433.0
265453,53886.0
1945,239026.0
253034,222935.0
204763,50863.0
292080,180234.0
18187,26480.0
136295,45774.0
156861,47750.0
44781,459893.0
285028,92018.0
227063,103152.0
72959,84634.0
92677,124028.0
173161,29482.0
238495,472271.0
103128,67398.0
248842,90775.0
51725,257587.0
285133,315469.0
18565,177316.0
93647,31415.0
217057,28921.0
75879,131689.0
275965,321061.0
250684,247448.0
236147,44415.0
71475,151987.0
263655,417383.0
38078,38010.0
267810,57291.0
291328,27454.0
122392,62872.0
219958,48299.0
13080,48200.0
188763,296556.0
57643,21170.0
83918,215898.0
205252,247992.0
180239,211840.0
107580,110849.0
21592,285360.0
124016,901012.0
212813,45029.0
149884,31102.0
204877,41444.0
3855,52747.0
236535,69054.0
294875,33204.0
205451,59810.0
35873,79817.0
220856,239435.0
84964,60373.0
60911,37469.0
298735,89073.0
6342,42575.0
259259,886354.0
120566,149725.0
3547,182901.0
228767,26664.0
173010,22578.0
37768,101662.0
133085,120134.0
294239,57738.0
99904,255497.0
32796,214700.0
142150,224903.0
285261,86162.0
175053,340841.0
50030,162650.0
32745,634921.0
289164,46503.0
129313,100492.0
20085,122594.0
298016,346963.0
287834,77971.0
118036,112994.0
247316,409872.0
225216,51118.0
209386,217234.0
174400,196691.0
292446,34708.0
199930,60860.0
154727,74436.0
142600,543792.0
196537,92489.0
64987,96381.0
177758,76853.0
10274,393704.0
242947,41747.0
272780,96145.0
230635,46792.0
149691,293153.0
125525,188499.0
29991,92258.0
14360,27477.0
249365,91683.0
182535,136247.0
217973,227378.0
286862,82200.0
181557,143087.0
43473,35983.0
193466,73434.0
225164,228994.0
146892,86829.0
265681,142472.0
163381,104586.0
90281,346938.0
243764,45663.0
144025,235750.0
29878,163171.0
94158,82593.0
272372,44220.0
45398,59379.0
291204,364769.0
9157,52850.0
163968,305299.0
44260,306098.0
267957,32843.0
201518,171712.0
145586,330297.0
216152,171407.0
14846,133533.0
91157,216047.0
28084,292186.0
84138,93711.0
65159,35016.0
266434,188346.0
6394,131175.0
238948,199812.0
13243,170901.0
299898,140061.0
78491,39188.0
105907,95149.0
276045,41792.0
195235,76831.0
179095,176461.0
87250,182616.0
174840,49447.0
99342,326357.0
254603,185108.0
174684,169560.0
20651,31653.0
57501,48082.0
192263,225933.0
82177,247723.0
222527,125972.0
90564,57889.0
73695,98530.0
168043,51631.0
187071,28566.0
29733,92340.0
150738,115001.0
32042,48921.0
185465,286765.0
14544,280673.0
58915,184320.0
30450,239855.0
130536,333311.0
289755,39730.0
11181,315428.0
112250,145700.0
115630,76720.0
180659,34411.0
35245,177212.0
10997,278621.0
63143,84334.0
175482,115434.0
230289,25883.0
35532,15598.0
133854,168581.0
170200,16497.0
236146,117098.0
98955,341814.0
85139,382863.0
33347,42260.0
35926,664858.0
242458,88120.0
177954,41834.0
155660,65923.0
67802,32554.0
45881,46567.0
151139,175687.0
172086,311844.0
269012,200896.0
282821,47657.0
173635,199580.0
101586,105009.0
145547,101686.0
288860,46984.0
249340,246772.0
102125,89735.0
179323,123108.0
114558,200067.0
27167,55620.0
213006,369362.0
3396,83035.0
90409,89874.0
66849,145909.0
214167,100756.0
99614,41122.0
195415,157494.0
242102,178623.0
190824,208239.0
113119,396567.0
231419,66373.0
137281,169976.0
74765,303891.0
283839,61102.0
4657,136502.0
23873,502913.0
32380,140629.0
74184,305774.0
200756,314206.0
168133,158660.0
101883,49155.0
204956,256430.0
47067,141387.0
197465,176434.0
130456,21793.0
173836,589610.0
224922,295111.0
155150,33150.0
261127,28361.0
30567,202181.0
113448,56322.0
293865,140740.0
280995,79072.0
80432,25795.0
246503,170895.0
26602,30178.0
79643,374527.0
236219,288716.0
144170,44610.0
167549,367150.0
150148,150930.0
279656,99913.0
121995,276332.0
221992,255118.0
110922,276354.0
240063,253761.0
224131,506751.0
86480,737071.0
15173,292876.0
250931,131501.0
45956,279801.0
129827,50348.0
36863,27963.0
8880,74308.0
90056,111047.0
287797,223196.0
218706,60138.0
218914,92602.0
56013,284008.0
238122,36658.0
25324,259815.0
35648,301159.0
190254,198022.0
188821,32979.0
59268,141372.0
277142,127349.0
193065,222435.0
266377,118533.0
181668,103046.0
31505,99628.0
21660,65680.0
137615,74609.0
267894,76802.0
21201,49192.0
293523,305792.0
268366,334202.0
1746,75182.0
52782,128680.0
243352,91200.0
97862,47769.0
266239,32582.0
61841,546976.0
172907,78736.0
271605,31394.0
63923,115226.0
12871,185660.0
247679,274061.0
110305,207869.0
109058,99123.0
249282,52306.0
1851,44683.0
48739,264767.0
278274,600632.0
180183,79293.0
157296,105823.0
99023,58194.0
295038,89612.0
106725,216802.0
33709,190624.0
146210,464202.0
276813,201121.0
241475,141938.0
174309,38078.0
279876,73401.0
258049,133780.0
99883,50727.0
190113,295028.0
264582,280261.0
242509,206431.0
61509,236469.0
74461,97645.0
285252,212818.0
117481,97003.0
23558,125098.0
99856,114691.0
254033,167604.0
149560,137535.0
84054,202377.0
73895,332306.0
14080,74252.0
147185,252235.0
104442,323715.0
21173,121582.0
247119,193784.0
116632,216534.0
294259,368951.0
288557,264569.0
37882,25574.0
233086,96442.0
24971,33614.0
160824,84140.0
153762,158863.0
248561,78221.0
150312,179445.0
136866,213122.0
70553,69096.0
239033,582034.0
23739,270669.0
207824,47858.0
220814,214834.0
54972,106375.0
33631,178264.0
158568,108951.0
107462,363280.0
23674,35516.0
291425,663496.0
149852,153088.0
172955,150295.0
239540,152209.0
6921,15667.0
134462,184978.0
41553,46282.0
245902,275244.0
12385,90574.0
190499,169865.0
237874,166343.0
28949,41825.0
212179,113848.0
118945,72276.0
268476,292995.0
200901,107043.0
227000,50811.0
244815,617276.0
34032,86705.0
118233,117093.0
109552,113002.0
129094,29247.0
131750,217667.0
115577,157231.0
50548,49558.0
233433,52080.0
137208,220558.0
253158,78707.0
231635,131301.0
270422,242128.0
96938,191952.0
108359,221562.0
39544,152066.0
257308,150881.0
165660,103406.0
46466,80624.0
123610,87792.0
255318,30235.0
197458,273887.0
229866,594164.0
100032,439961.0
263578,169728.0
69813,74836.0
150904,61840.0
50332,134136.0
294215,351285.0
245366,43017.0
212214,154329.0
253918,81116.0
280401,190298.0
8256,77423.0
185255,310148.0
105546,132390.0
258907,44564.0
7712,258642.0
185486,101658.0
262092,57384.0
219059,41505.0
278108,55284.0
127843,314323.0
33261,247341.0
227499,33461.0
132859,135491.0
269181,423384.0
271322,95025.0
112357,133208.0
214464,22359.0
98491,87539.0
180332,29765.0
142371,437411.0
211195,249301.0
211748,40970.0
228945,184143.0
292360,490743.0
231547,133316.0
205642,74494.0
166444,228869.0
114204,295341.0
43432,163136.0
204334,32208.0
188999,36229.0
286509,307427.0
164436,72897.0
145787,68727.0
165793,40514.0
55663,29959.0
27096,169493.0
235471,39035.0
109496,142376.0
54237,209927.0
198424,50672.0
194167,55774.0
142322,77295.0
250191,107309.0
121956,53670.0
266804,251229.0
2347,197501.0
236406,278672.0
49209,190089.0
269908,377564.0
8784,278141.0
37665,55366.0
143189,501351.0
30619,17738.0
69805,124351.0
106608,149082.0
208999,125252.0
199525,201003.0
2270,97792.0
65396,76590.0
183997,164627.0
219038,195853.0
21656,82789.0
88214,175547.0
277120,245106.0
228307,85316.0
117912,190942.0
27496,312031.0
122360,76505.0
266342,74969.0
100981,396915.0
141499,48502.0
271198,444630.0
284503,161251.0
27437,48246.0
140621,26359.0
297663,53910.0
129766,150726.0
275152,233366.0
19498,29251.0
33515,350514.0
50914,79839.0
109677,283088.0
71319,64842.0
119213,151262.0
7037,96200.0
223515,427757.0
41487,77442.0
10319,53540.0
57372,220588.0
278379,24627.0
225045,68312.0
59570,64066.0
81614,139726.0
30161,94471.0
152044,26523.0
10235,346798.0
158263,131395.0
101227,108515.0
246469,52747.0
90624,88753.0
160941,82021.0
121093,91089.0
284949,119738.0
59770,126241.0
212399,250431.0
192654,111251.0
152523,75623.0
17189,158481.0
272887,28834.0
269853,26427.0
237806,281087.0
203917,159384.0
266400,96445.0
186620,48817.0
38997,29675.0
274366,150727.0
106038,48814.0
258800,304727.0
279926,52955.0
259997,195218.0
156500,192686.0
241061,189617.0
151388,36938.0
203842,218398.0
105122,258809.0
231871,78198.0
148366,183007.0
67704,446675.0
156763,149299.0
175082,121332.0
283337,27792.0
111856,210191.0
233515,94961.0
7446,57695.0
164880,304618.0
281433,28151.0
58381,42545.0
231564,222428.0
283739,44280.0
190181,60450.0
58033,308368.0
258270,146791.0
218384,59300.0
98410,161269.0
65836,420138.0
216884,27613.0
62197,599520.0
254540,269107.0
262904,173280.0
208867,15859.0
11514,30866.0
165616,80905.0
136034,114894.0
145705,76836.0
63184,127223.0
288950,311418.0
191249,80772.0
220808,165474.0
267789,37632.0
151337,471728.0
36521,25987.0
564,68254.0
207015,198800.0
271760,31001.0
292791,63183.0
148331,66061.0
29366,385934.0
47398,341007.0
156254,186500.0
149195,224183.0
95147,201411.0
8311,31237.0
7149,353279.0
4028,79840.0
123019,89540.0
167498,126736.0
280885,90670.0
294701,188876.0
65826,160772.0
210719,393208.0
132478,319724.0
97700,418191.0
4317,419251.0
147589,133761.0
161909,271438.0
243042,27274.0
111015,50035.0
132065,163146.0
68501,135232.0
250137,36478.0
74009,121988.0
294773,71208.0
277205,200755.0
96205,274792.0
113245,401811.0
189817,46036.0
175185,167191.0
57897,72961.0
93687,55569.0
285888,30701.0
286993,66711.0
108883,19302.0
178059,125516.0
153547,126473.0
158504,353450.0
124105,274493.0
69147,39195.0
100533,257440.0
42214,142976.0
35826,344106.0
84594,96572.0
60511,37069.0
40261,134480.0
5096,23169.0
67286,186661.0
77707,62265.0
65207,129765.0
208309,155545.0
131449,100711.0
156749,103571.0
174301,131515.0
35182,396020.0
31560,300470.0
12692,92602.0
236339,91961.0
181349,317045.0
209823,348345.0
698,51545.0
141534,48873.0
47702,156950.0
184120,186491.0
108825,273943.0
249149,562413.0
245243,129853.0
15073,98463.0
168323,57982.0
144079,96268.0
234404,267465.0
132094,67780.0
150880,44317.0
281498,99641.0
48176,205978.0
29477,30382.0
41831,132081.0
279493,184781.0
37723,182959.0
200698,75113.0
150683,417854.0
110496,145895.0
82837,484878.0
181301,59672.0
61871,37854.0
296879,145407.0
267225,26992.0
299630,290107.0
285553,58907.0
118378,30308.0
6203,70861.0
18458,286610.0
18799,204177.0
28344,84425.0
225256,197059.0
223658,136102.0
184231,99663.0
30806,105317.0
19868,155195.0
38776,570594.0
273459,111644.0
288608,46691.0
298691,505740.0
258119,80560.0
84302,36977.0
27493,30916.0
293148,120610.0
269632,156659.0
73659,38504.0
258005,38445.0
285911,50968.0
120221,67295.0
123790,80695.0
110296,223733.0
40487,250474.0
111084,127380.0
278095,143799.0
131348,137904.0
171628,58078.0
11087,100306.0
146142,87784.0
173499,170177.0
189116,33670.0
284372,18079.0
271823,306799.0
52977,360521.0
236061,110077.0
271042,116678.0
69655,58814.0
201363,48715.0
129088,162856.0
87211,241933.0
157672,110777.0
132621,611774.0
273575,68663.0
276339,106500.0
210408,206641.0
108860,116414.0
185030,139197.0
17927,80208.0
266436,120197.0
144878,47913.0
20136,96065.0
254121,69728.0
232841,153825.0
55921,265298.0
38730,483845.0
168100,437785.0
79412,138764.0
167843,77437.0
220560,81216.0
184515,65007.0
224239,95494.0
213280,176628.0
147828,103056.0
78218,155453.0
280461,26157.0
265418,85690.0
231691,218592.0
119311,207036.0
242230,367006.0
36372,86855.0
9368,124085.0
106848,97103.0
186037,46907.0
220892,51367.0
95141,147753.0
236331,51576.0
292491,484904.0
46301,26078.0
167685,299130.0
46708,422224.0
227060,48612.0
284278,157107.0
49475,190768.0
255661,99145.0
166345,333524.0
179558,406201.0
169450,16820.0
285691,67736.0
31111,93835.0
286271,53314.0
202894,44001.0
30222,294777.0
139251,109492.0
160337,35258.0
177768,105849.0
246177,52746.0
223786,73881.0
68758,588600.0
237383,275336.0
171358,510685.0
91742,72405.0
295284,117317.0
232334,189471.0
119958,261011.0
266204,290329.0
266671,221925.0
287250,88903.0
86950,29704.0
83883,66658.0
241875,67571.0
242436,338271.0
130580,161897.0
29741,332313.0
67925,234635.0
107258,99274.0
256665,200540.0
233430,91866.0
268013,177026.0
86081,337487.0
59882,177894.0
154391,37130.0
155470,25137.0
286451,200902.0
117529,57089.0
243726,110778.0
163534,99825.0
292510,31287.0
272886,42978.0
3699,165456.0
282468,66145.0
94761,211222.0
113338,142184.0
49516,36042.0
53931,32525.0
33926,108448.0
147104,304701.0
166363,253511.0
267520,175675.0
282149,38203.0
34879,135216.0
271508,46523.0
7204,288054.0
80706,136968.0
55489,49639.0
76269,167685.0
237762,166412.0
164182,234725.0
271745,25007.0
259503,341064.0
173568,60220.0
240093,317729.0
103387,27024.0
53358,639949.0
110821,110407.0
277622,103589.0
257149,129288.0
253774,494294.0
167580,58398.0
105445,119614.0
283422,434361.0
207127,807419.0
175620,101199.0
161089,281339.0
191902,102047.0
277904,37128.0
6593,120574.0
226822,189911.0
289737,27679.0
33613,70948.0
88534,379148.0
285414,57525.0
45239,41621.0
171649,164098.0
242769,31128.0
35529,96375.0
174388,290026.0
14336,100110.0
104728,151599.0
46535,54993.0
69134,311192.0
9338,122296.0
53119,82228.0
174378,326782.0
193243,633904.0
38129,257995.0
59462,19489.0
151634,163181.0
201711,341860.0
85819,459573.0
230166,188488.0
238803,113079.0
54671,127420.0
31936,27762.0
10085,270730.0
192889,67571.0
253345,247268.0
220891,36106.0
142106,123316.0
207837,387197.0
192331,184033.0
255409,59477.0
140873,126383.0
24199,89624.0
20211,125041.0
193939,223467.0
178649,111910.0
254930,332405.0
169797,592572.0
144591,128390.0
73738,75779.0
207769,122096.0
164041,86727.0
85563,115792.0
151768,519846.0
179341,339432.0
246806,163800.0
244799,56071.0
101635,61423.0
90062,467963.0
218052,68922.0
183443,44847.0
175364,156422.0
31454,31288.0
231402,131495.0
118749,49268.0
275517,269621.0
119889,24348.0
224403,105285.0
262986,389922.0
89140,247717.0
200055,38021.0
115890,212704.0
298675,93838.0
254731,82777.0
91732,113171.0
85336,481051.0
201570,394036.0
144982,472891.0
7830,428581.0
4812,106326.0
155282,145090.0
33159,269946.0
291210,194970.0
98984,71337.0
46919,200478.0
13726,110248.0
22288,147263.0
241517,34070.0
246361,73073.0
196291,84843.0
31719,78434.0
189127,49182.0
142746,473470.0
92723,35288.0
87315,71173.0
120084,97364.0
70890,392092.0
10393,65337.0
52401,81695.0
116520,91192.0
294033,349363.0
71746,100495.0
172460,100745.0
162200,343243.0
102224,498359.0
5763,104871.0
184792,320667.0
220410,491724.0
106524,204129.0
98607,135702.0
135860,41436.0
264819,88746.0
239623,127935.0
165019,27127.0
263317,45527.0
216602,176454.0
65811,153357.0
243777,118750.0
76997,337521.0
192687,481247.0
151678,311339.0
230975,39099.0
197420,233590.0
295518,127996.0
37332,60248.0
298793,363254.0
18880,25149.0
177220,30046.0
159466,72460.0
72502,21774.0
260545,139343.0
112103,221068.0
171534,138515.0
92243,97506.0
275135,475691.0
107452,113269.0
66633,65844.0
18804,40926.0
73690,105239.0
48900,145723.0
66277,248997.0
270692,89490.0
168687,170011.0
53827,135744.0
2223,24603.0
20959,99222.0
110412,261784.0
235272,94216.0
103359,24919.0
137408,77977.0
218310,282165.0
248480,171272.0
9019,184294.0
277536,26158.0
14871,139064.0
179885,203472.0
251491,278455.0
61343,375684.0
274904,274681.0
130266,110188.0
61266,170217.0
269731,34500.0
156152,171797.0
171785,238306.0
42388,49969.0
152468,19427.0
196448,93996.0
10311,49184.0
135751,33709.0
237674,121851.0
59942,143761.0
218885,50319.0
103059,137460.0
2647,30270.0
203799,298225.0
252296,106778.0
270493,511469.0
157626,78348.0
268596,24488.0
35663,138360.0
182710,310346.0
210785,107347.0
178160,51934.0
127550,169314.0
16217,232506.0
272518,31127.0
141285,101914.0
25524,47502.0
290783,144792.0
133567,367034.0
113030,52802.0
2246,599520.0
163818,195532.0
29472,39247.0
288094,217320.0
133301,188594.0
17834,33335.0
173076,397284.0
208599,97339.0
299298,18205.0
141824,21856.0
193667,82318.0
212967,43428.0
47587,179367.0
210966,61230.0
33250,467566.0
98587,26070.0
99777,61971.0
272970,23261.0
101328,56870.0
269714,160735.0
82118,38003.0
62810,215874.0
108360,248861.0
13933,100817.0
206330,137805.0
150909,41459.0
136471,125964.0
46133,318271.0
211624,60378.0
262724,509118.0
121120,168401.0
176560,304395.0
220838,150158.0
277020,90519.0
288745,42391.0
200504,55095.0
74872,371181.0
133185,362943.0
119601,74317.0
65833,81493.0
244122,673964.0
113244,110953.0
14317,163382.0
153667,258991.0
179692,48073.0
146883,322385.0
50693,98121.0
271925,117419.0
263207,131401.0
245829,27891.0
32274,95657.0
67531,45655.0
119055,70755.0
95030,153180.0
204996,82632.0
57849,238757.0
153961,311408.0
34712,233452.0
240314,111743.0
221530,72048.0
269064,206435.0
295198,453297.0
230570,288263.0
273187,22092.0
134125,299810.0
109276,91468.0
276944,113691.0
12557,204425.0
57699,291409.0
239753,53334.0
66238,267390.0
174677,187150.0
1486,149870.0
63400,146889.0
111659,110978.0
220791,163003.0
291765,30594.0
298146,199313.0
12022,525981.0
10939,37505.0
153089,141581.0
243904,240436.0
262938,91112.0
157716,58846.0
259833,109504.0
147446,372714.0
171327,150105.0
105816,95073.0
208617,140078.0
101087,92270.0
2533,455084.0
199589,86236.0
58261,156819.0
284122,152035.0
199998,28394.0
121165,53427.0
157225,358466.0
94760,31489.0
217410,115207.0
215035,270066.0
43431,125823.0
236389,205522.0
100648,110191.0
15027,50989.0
25299,169329.0
270776,210046.0
76858,33331.0
60590,402925.0
62824,100228.0
285032,99783.0
82200,140306.0
29078,23038.0
176020,58036.0
109068,100090.0
266762,147029.0
36117,203654.0
199637,245045.0
241622,245295.0
205525,46818.0
24676,237762.0
76247,45596.0
105282,64350.0
82871,213977.0
282811,294845.0
280993,39202.0
145308,130504.0
251609,57500.0
294907,33488.0
183729,172648.0
244549,36088.0
228460,24786.0
224863,182743.0
122143,62383.0
176456,484922.0
187845,463088.0
6696,219657.0
58913,150597.0
295403,38698.0
145786,41902.0
143890,144740.0
262155,49486.0
211066,109789.0
299796,133724.0
213483,202316.0
63027,30047.0
134021,26951.0
135897,66478.0
16691,33240.0
161266,146908.0
1680,52971.0
93717,154453.0
178793,351503.0
288838,158784.0
131196,165285.0
194228,71120.0
118005,112704.0
119561,100753.0
297761,550444.0
295873,115227.0
194662,80667.0
81175,202679.0
79996,218628.0
12056,45797.0
214976,68631.0
84098,52667.0
119911,158420.0
42485,75747.0
2165,221216.0
236439,129376.0
236776,126051.0
161986,384987.0
151264,43204.0
51504,213526.0
31169,343028.0
250657,127418.0
184164,143512.0
283186,353962.0
128588,33244.0
36981,68334.0
171898,60614.0
240936,402012.0
104943,19162.0
193376,75638.0
58414,61332.0
277820,39695.0
145089,86195.0
154281,63218.0
150484,154185.0
249216,181358.0
286129,153449.0
32919,35973.0
119684,372163.0
89972,113249.0
2534,179028.0
69272,262160.0
192464,124963.0
90152,32311.0
177119,39649.0
163036,157313.0
235279,149592.0
261449,31279.0
5459,340841.0
63886,93736.0
220568,69688.0
88250,35223.0
2290,110377.0
135967,18952.0
138647,30840.0
201174,227556.0
40999,63851.0
176940,130558.0
13849,24644.0
75415,458763.0
264325,86935.0
107921,65549.0
197930,182385.0
221761,337834.0
279512,177930.0
240902,77503.0
26669,188048.0
115712,105653.0
211554,32517.0
210065,354616.0
236415,37730.0
135558,125345.0
172997,196094.0
29308,79869.0
284962,33259.0
68623,78774.0
286565,68834.0
96926,222705.0
110934,192737.0
27614,147924.0
178056,263407.0
245046,37892.0
78796,47072.0
100818,28359.0
102147,170078.0
135373,360506.0
268737,82178.0
102194,17834.0
118921,131205.0
117628,323712.0
295786,57155.0
290587,452107.0
154191,241389.0
133982,179868.0
26916,45805.0
131890,251091.0
267720,266809.0
152193,62808.0
203039,170143.0
94958,224422.0
164960,64048.0
125207,73320.0
100791,268183.0
74241,43323.0
12525,198412.0
68123,321363.0
259939,474867.0
206629,212149.0
17700,213568.0
187315,100791.0
185680,56909.0
250432,93634.0
29238,31083.0
68688,208380.0
62409,113578.0
111405,235618.0
76649,285483.0
232764,62478.0
241645,60012.0
258333,49437.0
119290,421097.0
197991,283734.0
220493,203505.0
249632,36596.0
274259,95998.0
116175,249865.0
99206,113577.0
242226,323474.0
190205,142855.0
170080,56643.0
291066,182463.0
208770,48665.0
264353,148436.0
284896,321722.0
245972,24544.0
36597,162575.0
166362,98012.0
118546,249270.0
15207,67110.0
153165,23928.0
35610,71528.0
163848,23842.0
54686,98703.0
288951,123885.0
42090,50127.0
229236,94270.0
220666,69115.0
180565,184943.0
246123,141800.0
205555,164593.0
297001,126939.0
164339,243575.0
187716,35862.0
47108,153391.0
14489,155225.0
263832,170256.0
50501,143920.0
156207,193978.0
60151,504431.0
10860,157236.0
109471,86860.0
276023,197165.0
183423,298830.0
13174,184993.0
253606,29706.0
39227,121332.0
125706,432054.0
150748,70629.0
77635,145999.0
290895,257472.0
77534,307959.0
215552,163408.0
191512,111371.0
272583,34644.0
235019,46729.0
27792,23776.0
155093,352722.0
83827,249668.0
236913,95192.0
297444,36490.0
108884,214913.0
186151,142547.0
276140,409596.0
27976,48576.0
32465,184193.0
171012,122887.0
178704,285559.0
223987,41502.0
156980,178911.0
12837,43629.0
204590,101866.0
274143,46125.0
177688,91658.0
293188,115859.0
81717,126260.0
185814,211665.0
229063,163437.0
227296,264630.0
11126,87462.0
179276,19521.0
185174,195602.0
100024,93167.0
189231,184522.0
220570,120009.0
42713,27954.0
61624,102301.0
67652,41745.0
289269,259797.0
16743,198243.0
204975,25459.0
86807,53159.0
122893,785129.0
243743,104587.0
119280,362103.0
240225,128747.0
95601,243185.0
125521,67897.0
181814,157353.0
208135,141347.0
272447,197109.0
233924,23389.0
261294,114315.0
133256,37401.0
132136,104250.0
290416,91917.0
216760,216584.0
76661,95886.0
226011,37955.0
124368,55276.0
47637,47760.0
99663,42941.0
42433,24491.0
126420,100333.0
127846,160998.0
160387,184823.0
216436,206352.0
209502,230757.0
184729,60498.0
126622,160717.0
206450,129004.0
18549,58336.0
217286,108775.0
190372,110414.0
21358,259503.0
141239,80480.0
156110,216899.0
45918,39006.0
91809,137732.0
132175,25305.0
58972,229387.0
28216,224284.0
182238,44992.0
29982,330920.0
197044,51608.0
202103,366318.0
270491,448137.0
238460,255884.0
179089,194051.0
159728,47802.0
74966,82950.0
217657,37010.0
46312,124083.0
118252,277020.0
167532,209974.0
142379,706061.0
208986,49917.0
235499,137197.0
98682,154098.0
111615,145605.0
102746,250959.0
96965,485329.0
184060,232280.0
61619,40967.0
188397,333662.0
269702,27463.0
282807,27423.0
40313,654581.0
273817,46084.0
146331,435019.0
24088,250133.0
81685,159057.0
125729,95133.0
257646,258707.0
170132,207521.0
149486,246751.0
89998,535139.0
109424,343452.0
297628,281666.0
189130,118449.0
283763,170167.0
284960,275818.0
287102,36112.0
23129,74524.0
24740,476526.0
278002,112475.0
149072,142388.0
