id,cotizacion_dolar
62210,13.0626
292305,13.0626
137647,13.0626
67634,13.0626
204041,13.0626
272833,13.0626
10362,13.0626
277177,13.0626
87841,13.0626
185009,13.0626
99546,13.0626
21260,13.0626
77124,13.0626
153376,13.0626
227698,13.0626
286402,13.0626
35032,13.0626
16047,13.0626
236398,13.0626
57066,13.0626
49717,13.0626
220373,13.0626
44753,13.0626
192392,13.0626
229777,13.0626
220864,13.0626
253679,13.0626
37377,13.0626
85711,13.0626
63973,13.0626
232002,13.0626
166316,13.0626
201188,13.0626
151069,13.0626
238774,13.0626
148289,13.0626
144154,13.0626
281728,13.0626
200369,13.0626
284851,13.0626
228849,13.0626
63609,13.0626
105151,13.0626
264747,13.0626
272515,13.0626
176197,13.0626
238113,13.0626
230145,13.0626
53541,13.0626
227478,13.0626
78043,13.0626
51164,13.0626
251966,13.0626
10976,13.0626
3384,13.0626
86914,13.0626
66314,13.0626
4140,13.0626
212880,13.0626
211911,13.0626
132602,13.0626
112225,13.0626
152996,13.0626
126775,13.0626
286035,13.0626
111141,13.0626
72076,13.0626
90853,13.0626
58528,13.0626
267775,13.0626
155260,13.0626
65030,13.0626
207288,13.0626
238038,13.0626
207611,13.0626
284082,13.0425
118742,13.0425
185294,13.0425
256305,13.0425
124456,13.0425
236629,13.0425
172674,13.0425
250516,13.0425
109524,13.0425
116890,13.0425
267758,13.0425
80369,13.0425
206576,13.0425
117258,13.0425
290014,13.0425
263810,13.0425
232940,13.0425
98107,13.0425
120152,13.0425
192426,13.0425
173935,13.0425
78866,13.0425
172768,13.0425
77867,13.0425
126359,13.0425
70012,13.0425
115782,13.0425
353,13.0425
44727,13.0425
283468,13.0425
245024,13.0425
298055,13.0425
18996,13.0425
136141,13.0425
279726,13.0425
197625,13.0425
68443,13.0425
278058,13.0425
246863,13.0425
125523,13.0425
112062,13.0425
72291,13.0425
188047,13.0425
105661,13.0425
29427,13.0425
39287,13.0425
23729,13.0425
251059,13.0425
167074,13.0425
293392,13.0425
259139,13.0425
36024,13.0425
94216,13.0425
265629,13.0425
142306,13.0425
1640,13.0425
229826,13.0425
273418,13.0425
57071,13.0425
62328,13.0425
259212,13.0425
145968,13.0425
85171,13.0425
84253,13.0425
64447,13.0425
182326,13.0425
201208,13.0425
299882,13.0425
296380,13.0425
201832,13.0425
166680,13.0425
10911,13.0425
278579,13.0425
144719,13.0425
299097,13.0425
255692,13.0425
28874,13.0425
239625,13.0425
84281,13.0425
82005,13.0425
204804,13.0425
232085,13.0425
221118,13.0425
103652,13.0425
5472,13.0425
94814,13.0425
54731,13.0425
114301,13.0425
241499,13.0425
199596,13.0425
122400,13.0425
104389,13.0425
166146,13.0425
82293,13.0425
81604,13.0425
208345,13.0425
192064,13.0425
66918,13.0425
6508,13.0425
179933,13.0425
7081,13.0425
251768,13.0425
181894,13.0425
98331,13.0425
161064,13.0425
245456,13.0425
104292,13.0425
60354,13.0425
103850,13.0425
183260,13.0425
119735,13.0425
267770,13.0425
90775,13.024
32238,13.024
64126,13.024
246977,13.024
220679,13.024
289917,13.024
295096,13.024
203170,13.024
33943,13.024
62841,13.024
123787,13.024
82084,13.024
240299,13.024
204442,13.024
262555,13.024
42814,13.024
16078,13.024
28681,13.024
43799,13.024
113440,13.024
141977,13.024
28329,13.024
213366,13.024
249384,13.024
203145,13.024
53287,13.024
232592,13.024
146909,13.024
159276,13.024
265807,13.024
210661,13.024
42938,13.024
291836,13.024
114824,13.024
76510,13.024
25911,13.024
159793,13.024
61450,13.024
219621,13.024
208530,13.024
196132,13.024
270305,13.024
201819,13.024
178088,13.024
190419,13.024
211954,13.024
240688,13.024
116208,13.024
201381,13.024
182679,13.024
77485,13.024
180894,13.024
184538,13.024
14500,13.024
118271,13.024
139711,13.024
37951,13.024
218067,13.024
162170,13.024
141168,13.024
125845,13.024
13184,13.024
259334,13.024
146929,13.024
255831,13.024
97813,13.024
135120,13.024
104635,13.024
213222,13.024
151445,13.024
164370,13.024
102982,13.024
228060,13.024
123051,13.024
251921,13.024
142103,13.024
71410,13.024
289837,13.024
170030,13.024
54891,13.024
122214,13.024
136057,13.024
60730,13.024
276928,13.024
245428,13.024
92890,13.024
241050,13.024
52861,13.024
69128,13.024
128268,13.024
294940,13.024
246923,13.024
173861,13.024
288004,13.024
240839,13.024
36855,13.024
202945,13.024
277876,13.024
23004,13.024
113143,13.024
87498,13.024
160211,13.024
276677,13.024
13246,13.024
208188,13.024
207628,13.024
298569,13.024
186289,13.024
172877,13.024
190749,13.024
271890,13.024
250996,13.024
224863,13.024
101432,13.024
215188,13.024
79590,13.024
192035,13.024
243164,13.024
232644,13.024
278948,13.024
230623,13.024
31370,13.024
14526,13.024
48632,13.024
293866,13.024
49704,13.024
116286,13.024
294202,13.024
231010,13.024
218436,13.024
157845,13.024
257461,13.024
281810,13.024
54283,13.024
287387,13.024
107670,13.024
97999,13.024
179028,13.024
159316,13.024
88519,13.024
265739,13.024
54042,13.024
181691,13.024
148564,13.024
69241,13.024
198373,13.024
141673,13.024
131887,13.024
133232,13.024
232350,13.024
124458,13.024
30472,13.024
284787,13.024
16291,13.024
157088,13.024
80770,13.024
159210,13.024
277179,13.024
278562,13.024
136544,13.024
122778,13.024
30284,13.024
113596,13.024
242232,13.024
243261,13.024
232135,13.024
254142,13.024
273374,13.024
89102,13.024
204755,13.024
295043,13.024
255470,13.024
130440,13.024
43590,13.024
225936,13.024
50442,13.024
184792,13.024
227113,13.024
63561,13.024
50449,13.024
43535,13.024
50761,13.024
122919,13.024
79409,13.024
72932,13.024
261544,13.024
48605,13.024
157995,13.024
191953,13.024
220723,13.024
257955,13.024
220342,13.024
67936,13.024
291745,13.024
154333,13.024
115866,13.024
232717,13.024
248902,13.024
112585,13.024
231299,13.024
6836,13.024
197877,13.024
261713,13.024
196977,13.024
7142,13.024
186873,13.024
220785,13.024
91134,13.024
183393,13.024
261787,13.024
87020,13.024
24482,13.024
179014,13.024
38540,13.024
202280,13.024
53319,13.024
64143,13.024
247972,13.024
246431,13.024
142616,13.024
164644,13.024
182419,13.024
13349,13.024
85869,13.024
211759,13.024
768,13.024
124131,13.024
116455,13.024
58949,13.024
102613,13.024
26222,13.024
97400,13.024
223462,13.024
255848,13.024
92199,13.024
268558,13.024
69918,13.024
178068,13.024
140668,13.024
198937,13.024
290523,13.024
209717,13.024
189784,13.024
229845,13.0961
23323,13.0961
197082,13.0961
225433,13.0961
237080,13.0961
238555,13.0961
116476,13.0961
219602,13.0961
134778,13.0961
1526,13.0961
113780,13.0961
130608,13.0961
214949,13.0961
200917,13.0961
94262,13.0961
62466,13.0961
105490,13.0961
75264,13.0961
219760,13.0961
203604,13.0961
111589,13.0961
66135,13.0961
226813,13.0961
273570,13.0961
67897,13.0961
90267,13.0961
110759,13.0961
175780,13.0961
133450,13.0961
152555,13.0961
75285,13.0961
136609,13.0961
117365,13.0961
91715,13.0961
58215,13.0961
33651,13.0961
125441,13.0961
29350,13.0961
218619,13.0961
241022,13.0961
118640,13.0961
31322,13.0961
174298,13.0961
68488,13.0961
137967,13.0961
296509,13.0961
126528,13.0961
254823,13.0961
209310,13.0961
298507,13.0961
80898,13.0961
281438,13.0961
65541,13.0961
230406,13.0961
145112,13.0961
109511,13.0961
253339,13.0961
207379,13.0961
30051,13.0961
259182,13.0961
294206,13.0961
73195,13.0961
256474,13.0961
100959,13.0961
248699,13.0961
217156,13.0961
196703,13.0961
129602,13.0961
231933,13.0961
58721,13.0961
98121,13.0961
147042,13.0961
17404,13.0961
185919,13.0961
39401,13.0961
255132,13.0961
83240,13.0961
47640,13.0961
290318,13.0961
47540,13.0961
18376,13.0961
2663,13.0961
26965,13.0961
265245,13.0961
280128,13.0961
241553,13.0961
12822,13.0961
263761,13.0961
264320,13.0961
205463,13.0961
274541,13.0961
186443,13.0961
107361,13.0645
151883,13.0645
85064,13.0645
232726,13.0645
167139,13.0645
279156,13.0645
291569,13.0645
208565,13.0645
175455,13.0645
272313,13.0645
284652,13.0645
194861,13.0645
82537,13.0645
78389,13.0645
81632,13.0645
274194,13.0645
196794,13.0645
232690,13.0645
19715,13.0645
14368,13.0645
247867,13.0645
52267,13.0645
123981,13.0645
205966,13.0645
273991,13.0645
30030,13.0645
162760,13.0645
35129,13.0645
135418,13.0645
172898,13.0645
9504,13.0645
293016,13.0645
125188,13.0645
190438,13.0645
27977,13.0645
174005,13.0645
270096,13.0645
76726,13.0645
13250,13.0645
253678,13.0645
235757,13.0645
22667,13.0645
208469,13.0645
205926,13.0645
260957,13.0645
240867,13.0645
178540,13.0645
152397,13.0645
125391,13.0645
144064,13.0645
109841,13.0645
120585,13.0645
12208,13.0645
16750,13.0645
162168,13.0645
166747,13.0645
239631,13.0645
257270,13.0645
127517,13.0645
2830,13.0645
286021,13.0645
109783,13.0645
200616,13.0645
167885,13.0645
205958,13.0645
48394,13.0645
36687,13.0645
57613,13.0645
90117,13.0645
281127,13.0645
44537,13.0645
5202,13.0645
120135,13.0645
134405,13.0645
102652,13.0645
143713,13.0472
52526,13.0472
231894,13.0472
117224,13.0472
148954,13.0472
31965,13.0472
271467,13.0472
215669,13.0472
239410,13.0472
34647,13.0472
243142,13.0472
152692,13.0472
163972,13.0472
52419,13.0472
4166,13.0472
64273,13.0472
132637,13.0472
279691,13.0472
31218,13.0472
156074,13.0472
260467,13.0472
85651,13.0472
126686,13.0472
258465,13.0472
245412,13.0472
56708,13.0472
53836,13.0472
56499,13.0472
259234,13.0472
281631,13.0472
260033,13.0472
27566,13.0472
241725,13.0472
239499,13.0472
59009,13.0472
110436,13.0472
186561,13.0472
49034,13.0472
85786,13.0472
185877,13.0472
278195,13.0472
82463,13.0472
89842,13.0472
228313,13.0472
254140,13.0472
270090,13.0472
198196,13.0472
212317,13.0472
197361,13.0472
293592,13.0472
124275,13.0472
175600,13.0472
122840,13.0472
111560,13.0472
274285,13.0472
202687,13.0472
220781,13.0472
224506,13.0472
270652,13.0472
149327,13.0472
87431,13.0472
164420,13.0472
47798,13.0472
11590,13.0472
120598,13.0472
146118,13.0472
179009,13.0472
61645,13.0472
59332,13.0472
2369,13.0472
150862,13.0472
245404,13.0472
121709,13.0415
18381,13.0415
271719,13.0415
30648,13.0415
104763,13.0415
240096,13.0415
276854,13.0415
62456,13.0415
240699,13.0415
295627,13.0415
272136,13.0415
171981,13.0415
211905,13.0415
213811,13.0415
250024,13.0415
54767,13.0415
56137,13.0415
132007,13.0415
166279,13.0415
279036,13.0415
143368,13.0415
295382,13.0415
71103,13.0415
115079,13.0415
270850,13.0415
155057,13.0415
114323,13.0415
12500,13.0415
218056,13.0415
287968,13.0415
132881,13.0415
171636,13.0415
171949,13.0415
134915,13.0415
4216,13.0415
219155,13.0415
124319,13.0415
260695,13.0415
209934,13.0415
112497,13.0415
240266,13.0415
197481,13.0415
104329,13.0415
55247,13.0415
117740,13.0415
175297,13.0415
38616,13.0415
95709,13.0415
79919,13.0415
212533,13.0415
122048,13.0415
107989,13.0415
44346,13.0415
234096,13.0415
74244,13.0415
66894,13.0415
211815,13.0415
33761,13.0415
150195,13.0415
18034,13.0415
292053,13.0415
225213,13.0415
11708,13.0415
277275,13.0415
68721,13.0415
33125,13.0415
9250,13.0415
90329,13.0415
181912,13.0415
144391,13.0415
35495,13.0415
43953,13.0415
64936,13.0415
241744,13.0415
142675,13.0415
25622,13.0415
46025,13.0415
53806,13.0415
109388,13.0415
70366,13.031
143212,13.031
188380,13.031
54403,13.031
199390,13.031
215324,13.031
209209,13.031
196832,13.031
210284,13.031
273696,13.031
108687,13.031
170569,13.031
262449,13.031
287124,13.031
222040,13.031
197801,13.031
183152,13.031
206371,13.031
153138,13.031
1239,13.031
163593,13.031
9542,13.031
204329,13.031
32361,13.031
296255,13.031
21884,13.031
196585,13.031
61069,13.031
265631,13.031
230629,13.031
172780,13.031
100261,13.031
290733,13.031
233430,13.031
205555,13.031
45669,13.031
285314,13.031
294205,13.031
52424,13.031
25950,13.031
251522,13.031
169466,13.031
185927,13.031
97351,13.031
242920,13.031
61339,13.031
6100,13.031
218771,13.031
109808,13.031
121117,13.031
11621,13.031
156087,13.031
173667,13.031
291323,13.031
5675,13.031
103678,13.031
106770,13.031
210079,13.031
206357,13.031
125045,13.031
94206,13.031
186624,13.031
115941,13.031
147337,13.031
110679,13.031
140304,13.031
35552,13.031
86851,13.031
187929,13.031
39140,13.031
48073,13.031
243853,13.031
153607,13.031
41586,13.031
10203,13.031
195305,13.031
151340,13.031
261715,13.031
86792,13.031
55260,13.031
103973,13.031
2277,13.031
171755,13.031
74942,13.031
106377,13.031
129943,13.031
132865,13.031
122782,13.031
190813,13.031
133117,13.031
125589,13.031
14070,13.031
266024,13.031
187356,13.031
45875,13.031
225277,13.031
139844,13.031
257741,13.031
164256,13.031
120073,13.031
272315,13.031
275544,13.031
265762,13.031
196151,13.031
273935,13.031
13552,13.031
31658,13.031
52054,13.031
37436,13.031
29107,13.031
85211,13.031
174020,13.031
48515,13.031
86810,13.031
223305,13.031
65591,13.031
164900,13.031
232775,13.031
79632,13.031
261488,13.031
17104,13.031
32983,13.031
260575,13.031
221039,13.031
81117,13.031
109159,13.031
14722,13.031
205796,13.031
163281,13.031
233743,13.031
268422,13.031
172992,13.031
267387,13.031
8014,13.031
180586,13.031
199538,13.031
43042,13.031
24959,13.031
318,13.031
268860,13.031
153432,13.031
238580,13.031
251131,13.031
68464,13.031
299892,13.031
110573,13.031
219739,13.031
15522,13.031
235560,13.031
30341,13.031
65982,13.031
7461,13.031
293481,13.031
65008,13.031
17270,13.031
76452,13.031
52451,13.031
237658,13.031
109652,13.031
218853,13.031
232594,13.031
273999,13.031
163988,13.031
217178,13.031
204958,13.031
275594,13.031
271911,13.031
262846,13.031
158258,13.031
167645,13.031
282291,13.031
280554,13.031
31407,13.031
80568,13.031
73520,13.031
281621,13.031
220100,13.031
756,13.031
212534,13.031
22932,13.031
287484,13.031
158425,13.031
249521,13.031
258586,13.031
297588,13.031
77417,13.031
248522,13.031
184944,13.031
203023,13.031
3840,13.031
244574,13.031
275340,13.031
64182,13.031
220350,13.031
38436,13.031
185156,13.031
118538,13.031
47506,13.031
64713,13.031
131738,13.031
149288,13.031
3149,13.031
1787,13.031
291167,13.031
251377,13.031
97822,13.031
273322,13.031
284138,13.031
151141,13.031
18966,13.031
1902,13.031
15590,13.031
285352,13.031
50552,13.031
58624,13.031
135656,13.031
254965,13.031
42900,13.031
136990,13.031
226320,13.031
138082,13.031
111582,13.031
46069,13.031
170075,13.031
279847,13.031
292108,13.031
273058,13.031
276067,13.031
49033,13.031
214986,13.031
205454,13.031
14974,13.031
13825,13.031
244561,13.031
244972,13.031
164379,13.031
102960,13.031
282835,13.031
69381,13.031
286513,13.031
239628,13.031
105682,13.031
260102,13.031
21330,13.031
48832,13.031
246894,13.031
125445,13.031
105885,13.031
53174,13.031
5993,13.031
270425,13.031
5807,13.031
176158,13.031
215085,13.031
153537,13.031
130979,13.031
90004,13.031
109840,13.031
226428,13.031
118748,13.031
255241,13.031
245107,13.031
198775,13.031
124630,13.031
12777,13.031
69724,13.031
202232,13.031
90705,13.031
2081,13.031
118934,13.031
56118,13.031
274560,13.031
39166,13.031
230176,13.031
16515,13.031
151006,13.031
149586,13.031
239657,13.031
185759,13.031
2044,13.031
141897,13.031
215233,13.031
41701,13.031
111266,13.031
222016,13.031
126322,13.031
280733,13.031
93245,13.031
170607,13.031
221749,13.031
119852,13.031
225442,13.031
36179,13.031
265846,13.031
92719,13.031
2077,13.031
114314,13.031
288665,13.031
75262,13.031
157009,13.031
39103,13.031
44005,13.031
165402,13.031
45166,13.031
192913,13.031
285340,13.031
120772,13.031
260312,13.031
47399,13.031
51099,13.031
182700,13.031
57490,13.031
282245,13.031
202990,13.031
276591,13.031
26486,13.031
199357,13.031
288626,13.031
158774,13.031
196930,13.031
247662,13.031
53730,13.031
150855,13.031
265906,13.031
117204,13.031
180162,13.031
231864,13.031
264888,13.031
41064,13.031
267545,13.031
149024,13.031
298425,13.031
148098,13.031
230019,13.031
180370,13.031
5360,13.031
153617,13.031
212375,13.031
177348,13.031
177599,13.031
226737,13.031
193669,13.031
127142,13.031
192646,13.031
130541,13.031
93856,13.031
251450,13.031
180585,13.031
207695,13.031
31443,13.031
144946,13.031
147786,13.031
211817,13.031
290871,13.031
172016,13.031
133931,13.031
248446,13.031
215221,13.031
237265,13.031
131469,13.031
275727,13.031
37525,13.031
106334,13.031
88295,13.031
184307,13.031
7131,13.031
260784,13.031
113057,13.031
42135,13.031
177043,13.031
227561,13.031
150853,13.031
74231,13.031
120906,13.031
85999,13.031
263775,13.0583
146868,13.0583
175543,13.0583
215500,13.0583
268567,13.0583
120321,13.0583
188141,13.0583
105710,13.0583
251750,13.0583
271151,13.0583
172305,13.0583
188427,13.0583
284165,13.0583
278994,13.0583
201607,13.0583
5908,13.0583
151004,13.0583
116374,13.0583
82487,13.0583
75617,13.0583
266489,13.0583
216167,13.0583
224555,13.0583
39662,13.0583
57811,13.0583
5952,13.0583
67349,13.0583
245982,13.0583
138940,13.0583
85180,13.0583
263244,13.0583
77440,13.0583
127459,13.0583
123725,13.0583
182082,13.0583
140024,13.0583
3635,13.0583
51385,13.0583
259815,13.0583
105492,13.0583
184393,13.0583
62860,13.0583
185297,13.0583
204857,13.0583
34325,13.0583
264549,13.0583
40164,13.0583
70370,13.0583
18612,13.0583
114459,13.0583
256953,13.0583
14563,13.0583
33229,13.0583
61004,13.0583
82895,13.0583
219996,13.0583
265444,13.0583
68765,13.0583
125388,13.0583
186130,13.0583
159368,13.0583
294306,13.0583
164465,13.0583
207753,13.0583
255419,13.0583
229107,13.0583
297490,13.0583
96472,13.0583
143201,13.0583
186265,13.0583
123139,13.0583
220456,13.0583
137000,13.0583
212623,13.0583
289997,13.0583
40958,13.0583
33028,13.0583
239225,13.0583
242025,13.0583
280636,13.0583
161834,13.0583
148570,13.0583
200019,13.0583
29843,13.0583
170127,13.0583
219481,13.0583
228152,13.0583
216086,13.0583
170063,13.0583
161609,13.0583
91388,13.0583
215733,13.0583
97113,13.0583
174585,13.0583
113890,13.0583
154742,13.0583
220442,13.0583
145248,13.0583
94689,13.0583
74006,13.0583
88482,13.0583
160568,13.0583
178628,13.0583
291932,13.0583
53902,13.0583
40345,13.0583
291234,13.0583
139372,13.0583
58323,13.0583
263170,13.0583
186056,13.0583
83247,13.0583
123476,13.0583
237092,13.0583
112259,13.0583
185826,13.0583
28807,13.0583
123108,13.0583
222869,13.0583
188717,13.0583
118558,13.0583
237474,13.0583
255485,13.0652
48118,13.0652
294964,13.0652
296634,13.0652
263119,13.0652
98070,13.0652
121098,13.0652
60742,13.0652
261213,13.0652
160686,13.0652
66168,13.0652
29781,13.0652
157888,13.0652
182783,13.0652
194432,13.0652
170088,13.0652
102182,13.0652
63224,13.0652
245082,13.0652
149601,13.0652
34954,13.0652
150427,13.0652
192072,13.0652
93756,13.0652
88395,13.0652
43788,13.0652
252799,13.0652
97293,13.0652
36478,13.0652
120521,13.0652
76787,13.0652
224792,13.0652
145637,13.0652
219865,13.0652
188620,13.0652
108626,13.0652
183664,13.0652
99889,13.0652
277036,13.0652
52600,13.0652
296508,13.0652
296265,13.0652
67300,13.0652
20323,13.0652
9540,13.0652
90953,13.0938
126837,13.0938
36343,13.0938
110743,13.0938
130457,13.0938
280252,13.0938
109228,13.0938
294007,13.0938
277666,13.0938
18978,13.0938
270281,13.0938
103561,13.0938
249372,13.0938
273025,13.0938
299546,13.0938
143942,13.0938
225437,13.0938
279823,13.0938
253494,13.0938
223255,13.0938
112155,13.0938
121062,13.0938
62750,13.0938
38273,13.0938
257619,13.0938
17981,13.0938
121116,13.0938
77381,13.0938
239353,13.0938
157134,13.0938
295074,13.0938
245113,13.0938
180409,13.0938
125751,13.0938
122384,13.0938
294493,13.0938
258369,13.0938
14528,13.0938
14233,13.0938
169425,13.0938
91282,13.0938
27506,13.0938
25862,13.0938
251388,13.0938
70470,13.0938
248968,13.0938
25552,13.0938
59422,13.0938
217437,13.0938
274518,13.0938
215448,13.0938
138260,13.0938
210694,13.0938
204767,13.0938
295643,13.0938
112148,13.0938
17772,13.0938
70326,13.0938
64746,13.1305
116484,13.1305
171232,13.1305
28999,13.1305
282088,13.1305
172610,13.1305
31887,13.1305
57233,13.1305
114257,13.1305
49895,13.1305
214527,13.1305
213215,13.1305
274760,13.1305
186942,13.1305
220586,13.1305
69258,13.1305
83236,13.1305
72330,13.1305
225030,13.1305
206645,13.1305
189145,13.1305
145417,13.1305
157256,13.1305
86121,13.1305
218284,13.1305
225355,13.1305
122762,13.1305
206219,13.1305
275873,13.1305
1415,13.1305
7703,13.1305
49484,13.1305
7844,13.1305
292637,13.1305
186428,13.1305
214093,13.1305
275425,13.1305
1644,13.1305
187010,13.1305
228090,13.1305
119113,13.1305
268576,13.1305
155603,13.1305
84436,13.1305
34464,13.1305
282540,13.1305
254977,13.1305
262434,13.1305
21838,13.1305
16891,13.1305
185342,13.1305
219102,13.1305
164358,13.1305
296679,13.1305
215725,13.1305
215591,13.1305
133363,13.1305
25006,13.1305
173838,13.1305
233668,13.1305
74044,13.1305
97002,13.1305
129631,13.1305
232363,13.1305
221704,13.1305
150378,13.1305
184176,13.1305
34390,13.1305
168572,13.1305
84191,13.1305
133589,13.1305
299100,13.1305
65542,13.1305
251015,13.1305
215351,13.1305
271849,13.1305
232107,13.1305
266454,13.1305
198922,13.1305
56024,13.1305
165914,13.1305
119597,13.1305
70493,13.1305
190324,13.1305
290564,13.1305
183692,13.1305
17855,13.1305
225112,13.1305
230419,13.1305
30344,13.1305
61816,13.1305
169109,13.1305
235314,13.1305
89875,13.1305
64388,13.1305
254542,13.1305
285940,13.1305
113996,13.1305
19752,13.1305
270239,13.1305
162103,13.1305
108502,13.1305
140288,13.1305
215363,13.1305
282926,13.1305
51458,13.1305
239947,13.1305
292231,13.1305
294814,13.1231
238984,13.1231
204034,13.1231
168457,13.1231
170825,13.1231
1449,13.1231
100043,13.1231
228784,13.1231
50190,13.1231
51646,13.1231
279267,13.1231
138858,13.1231
280328,13.1231
48075,13.1231
85888,13.1231
169636,13.1231
52210,13.1231
200848,13.1231
7965,13.1231
270794,13.1231
109243,13.1231
226165,13.1231
19570,13.1231
132586,13.1231
152114,13.1231
201931,13.1231
190097,13.1231
40263,13.1231
288650,13.1231
203293,13.1231
16407,13.1231
273008,13.1231
10610,13.1231
74499,13.1231
173758,13.1231
89622,13.1231
266433,13.1231
192729,13.1231
130460,13.1231
197416,13.1231
266287,13.1231
121181,13.1231
267532,13.1231
256336,13.1231
142545,13.1231
225597,13.1231
205669,13.1231
280791,13.1231
51779,13.1231
91541,13.1231
87142,13.1231
212517,13.1231
220108,13.1231
250701,13.1231
241423,13.1231
73905,13.1231
51764,13.1231
144446,13.1231
120184,13.1231
218598,13.1231
41559,13.1231
76794,13.1231
244901,13.1231
257972,13.1231
170205,13.1231
190121,13.1231
123099,13.1231
175121,13.1231
238340,13.1231
118456,13.1231
141114,13.1231
131194,13.1231
88927,13.1231
296992,13.1231
30386,13.1231
73646,13.1231
67552,13.1231
93204,13.1231
97365,13.1231
73657,13.1231
98103,13.1231
201077,13.1231
9108,13.1231
52897,13.1231
63077,13.1231
224365,13.1231
276811,13.1231
235925,13.1231
13278,13.1231
197289,13.1231
11473,13.1231
32368,13.1231
90447,13.1231
96235,13.1231
118100,13.1231
154303,13.1231
191862,13.1231
93119,13.1231
275289,13.1231
121905,13.1231
153000,13.1231
158520,13.1231
224708,13.1231
137370,13.1231
57618,13.1231
276324,13.1231
76140,13.1231
208226,13.1231
137605,13.1231
195301,13.1231
222341,13.1231
71528,13.1231
191057,13.1231
99916,13.1231
230408,13.1231
7389,13.1231
293104,13.1231
290760,13.1231
239425,13.1231
263812,13.1231
174448,13.1231
276458,13.1231
80365,13.1231
105742,13.1231
35725,13.1231
148604,13.1231
283666,13.1231
158510,13.1231
240824,13.1231
163685,13.1231
266419,13.1231
166806,13.1231
36017,13.1231
258277,13.1231
116941,13.1231
286278,13.1231
272160,13.1231
175036,13.1231
235670,13.1231
54025,13.1231
5494,13.1231
212348,13.1231
103963,13.1231
31477,13.1231
170886,13.1231
179159,13.1231
40887,13.1231
101266,13.1231
128798,13.1231
18069,13.1231
186110,13.1231
30531,13.1231
153778,13.1231
91353,13.1231
51047,13.1231
173532,13.1231
248683,13.1231
268310,13.1231
175189,13.1231
283658,13.1231
299072,13.1231
67489,13.1231
43082,13.1231
49787,13.1231
120577,13.1231
22096,13.1231
136810,13.1231
52931,13.1231
100318,13.1231
34552,13.1231
242150,13.1231
137002,13.1231
124913,13.1231
243701,13.1231
279829,13.1231
217107,13.1231
197397,13.1231
179624,13.1231
23966,13.1231
289865,13.1231
119832,13.1231
160273,13.1231
284956,13.1231
229122,13.1231
268632,13.1231
144162,13.1231
135715,13.1231
241329,13.1231
83706,13.1231
264345,13.1231
109788,13.1231
156893,13.1231
254143,13.1231
116537,13.1231
103653,13.1231
284122,13.1231
96069,13.1231
50097,13.1231
128539,13.1231
129114,13.1231
130057,13.1231
115399,13.1231
103729,13.1231
67924,13.1231
68166,13.1231
179514,13.1231
63251,13.1231
148048,13.1231
213228,13.1231
109893,13.1231
108492,13.1231
241514,13.1231
79596,13.1231
250161,13.1231
193350,13.1231
46001,13.1231
227839,13.1231
272674,13.1231
110824,13.1231
161210,13.1231
190176,13.1231
36154,13.1231
183015,13.1231
282345,13.1231
135081,13.1231
295903,13.1231
79543,13.1231
77847,13.1231
110638,13.1231
176053,13.1231
210216,13.1231
30144,13.1231
171300,13.1231
29134,13.1231
252819,13.1231
25849,13.1231
50050,13.1231
100634,13.1231
240374,13.1231
246632,13.1231
266974,13.1231
116930,13.1231
211783,13.1231
173523,13.1231
49641,13.1231
294452,13.1231
249266,13.1231
7402,13.1231
12892,13.1231
134336,13.1231
234505,13.1231
275195,13.1231
217208,13.1231
189128,13.1231
81105,13.1231
191040,13.1231
227181,13.1231
177501,13.1231
139666,13.1231
5483,13.1231
189163,13.1231
262578,13.1231
158197,13.1231
270430,13.1231
287064,13.1231
89890,13.1231
244445,13.1231
137279,13.1231
118886,13.1231
140121,13.1231
28040,13.1231
255839,13.1231
167625,13.1231
187867,13.1231
128017,13.1231
120306,13.1231
23215,13.1231
128219,13.1231
107378,13.1231
270084,13.1231
193782,13.1231
294827,13.1231
190844,13.1231
128227,13.1231
274837,13.1231
212328,13.1231
163394,13.1231
109249,13.1231
261084,13.1231
265372,13.1231
292107,13.1231
74601,13.1231
207793,13.1231
131743,13.1231
197576,13.1231
231809,13.1231
186850,13.1017
261337,13.1017
208166,13.1017
52070,13.1017
187608,13.1017
201382,13.1017
101876,13.1017
265765,13.1017
270226,13.1017
114855,13.1017
17768,13.1017
133169,13.1017
232027,13.1017
197353,13.1017
117418,13.1017
239953,13.1017
85052,13.1017
204822,13.1017
6489,13.1017
64375,13.1017
70286,13.1017
238857,13.1017
146566,13.1017
243665,13.1017
44592,13.1017
252446,13.1017
188435,13.1017
184295,13.1017
74692,13.1017
272432,13.1017
101440,13.1017
19516,13.1017
191471,13.1017
269226,13.1017
32358,13.1017
18241,13.1017
68574,13.1017
218973,13.1017
119457,13.1017
172672,13.1017
262012,13.1017
145165,13.1017
224912,13.1017
244550,13.1017
260146,13.1017
261800,13.1017
40138,13.1017
52079,13.1017
170151,13.1017
179143,13.1017
296819,13.1017
26493,13.1017
223821,13.1017
37616,13.1017
111050,13.1017
90107,13.1017
36072,13.1017
45880,13.1017
87909,13.1017
11580,13.1017
4672,13.1017
28947,13.1017
19931,13.1017
46574,13.1017
181040,13.1017
69162,13.1017
292284,13.1017
127431,13.1017
24896,13.1017
16792,13.1017
147740,13.1017
228587,13.1017
94610,13.1017
84565,13.1017
