,lat,lng,id
2695,31.73333,-106.48333,28744
2696,31.73333,-106.48333,238655
2697,28.63333,-106.08333,104795
2698,31.73333,-106.48333,73735
2699,19.44506,-99.14612,2310
2700,20.53315,-97.45946,112202
2701,31.73333,-106.48333,86101
2702,20.51667,-99.86667,48282
2703,19.61725,-99.06601,152153
2704,32.5027,-117.00371,100287
2705,19.64388,-99.21598,178283
2706,31.73333,-106.48333,217777
2707,20.88601,-98.20551,278532
2708,19.61725,-99.06601,235855
2709,19.43471,-99.20091,280934
2710,20.72356,-103.38479,106031
2711,20.53315,-97.45946,114195
2712,31.73333,-106.48333,246235
2713,32.5027,-117.00371,22361
2714,25.67506,-100.31846,41937
2715,19.3467,-99.16174,251417
2716,19.06406,-98.30352,241572
2717,20.5,-99.0,20097
2718,19.64388,-99.21598,33256
2719,19.35993,-99.29388,51054
2720,32.5027,-117.00371,66945
2721,19.35867,-99.20329,219753
2722,19.06406,-98.30352,164403
2723,19.06406,-98.30352,64653
2724,19.61725,-99.06601,255701
2725,20.6,-100.38333,1377
2726,31.73333,-106.48333,140895
2727,19.64388,-99.21598,71788
2728,19.06406,-98.30352,172979
2729,31.73333,-106.48333,101767
2730,19.64388,-99.21598,248697
2731,19.33212,-99.21118,164181
2732,32.5027,-117.00371,23691
2733,19.06406,-98.30352,51204
2734,20.88601,-98.20551,66498
2735,19.29708,-99.16787,96658
2736,19.61725,-99.06601,283599
2737,19.64388,-99.21598,83614
2738,32.5027,-117.00371,133298
2739,23.9258,-99.29646,143238
2740,19.64388,-99.21598,115
2741,18.866670000000006,-99.18333,92576
2742,19.58547,-99.26034,92978
2743,31.73333,-106.48333,151936
2744,17.66667,-100.0,286454
2745,31.73333,-106.48333,146135
2746,20.88601,-98.20551,52291
2747,19.06406,-98.30352,208529
2748,32.5027,-117.00371,18490
2749,31.73333,-106.48333,77798
2750,19.58547,-99.26034,236727
2751,20.5,-99.0,1784
2752,31.73333,-106.48333,197602
2753,21.17429,-86.84656,257595
2754,31.73333,-106.48333,35475
2755,19.61725,-99.06601,93883
2756,27.415740000000003,-100.3748,258842
2757,23.9258,-99.29646,146711
2758,19.06406,-98.30352,73229
2759,31.73333,-106.48333,183881
2760,19.33212,-99.21118,221003
2761,31.73333,-106.48333,17499
2762,31.73333,-106.48333,87444
2763,19.05,-98.3,146228
2764,19.61725,-99.06601,242570
2765,19.63658,-99.30682,68874
2766,21.88234,-102.28259,125930
2767,31.73333,-106.48333,270364
2768,31.73333,-106.48333,199485
2769,32.5027,-117.00371,28542
2770,19.61725,-99.06601,213358
2771,19.61725,-99.06601,98990
2772,20.5,-99.0,128286
2773,23.9258,-99.29646,265132
2774,19.43471,-99.20091,192820
2775,31.73333,-106.48333,149789
2776,19.64388,-99.21598,225189
2777,31.73333,-106.48333,160857
2778,19.28786,-99.65324,155417
2779,19.35867,-99.20329,171045
2780,19.58547,-99.26034,266752
2781,20.6646,-99.89698,86425
2782,31.73333,-106.48333,87022
2783,19.61725,-99.06601,214336
2784,31.73333,-106.48333,68301
2785,20.66682,-103.39182,108769
2786,20.88601,-98.20551,286650
2787,21.17429,-86.84656,63213
2788,19.3727,-99.1564,32910
2789,19.44506,-99.14612,23184
2790,19.67029,-99.17865,262393
2791,20.88601,-98.20551,59771
2792,19.06406,-98.30352,174480
2793,19.35867,-99.20329,195632
2794,19.64388,-99.21598,59845
2795,25.67506,-100.31846,201077
2796,31.73333,-106.48333,118647
2797,31.73333,-106.48333,48036
2798,19.48698,-99.18594,73190
2799,19.64388,-99.21598,132197
2800,18.94201,-99.22646,278321
2801,31.73333,-106.48333,33801
2802,31.73333,-106.48333,126309
2803,19.61725,-99.06601,215916
2804,31.73333,-106.48333,35490
2805,31.73333,-106.48333,265068
2806,20.53315,-97.45946,19639
2807,25.65384,-100.37758,233505
2808,31.73333,-106.48333,247451
2809,31.73333,-106.48333,131563
2810,31.73333,-106.48333,225789
2811,26.66731,-105.37501,150656
2812,19.70078,-101.18443,46869
2813,31.73333,-106.48333,293059
2814,19.1,-96.1,96591
2815,20.5,-99.0,284608
2816,31.73333,-106.48333,206970
2817,31.73333,-106.48333,287411
2818,19.44506,-99.14612,50028
2819,25.65384,-100.37758,104387
2820,19.47851,-99.23963,171994
2821,19.64388,-99.21598,88982
2822,20.53315,-97.45946,154456
2823,19.64388,-99.21598,35365
2824,31.73333,-106.48333,283602
2825,31.73333,-106.48333,193156
2826,31.73333,-106.48333,115545
2827,19.06406,-98.30352,229893
2828,20.5,-99.0,280747
2829,19.44506,-99.14612,274643
2830,25.08206,-108.05597,185398
2831,31.73333,-106.48333,72518
2832,19.68472,-99.12917,287701
2833,19.58547,-99.26034,277607
2834,19.61725,-99.06601,294619
2835,20.9767,-89.62059,299239
2836,32.50223,-116.97212,30948
2837,19.64388,-99.21598,17234
2838,19.116670000000006,-90.93333,115861
2839,31.73333,-106.48333,126014
2840,31.73333,-106.48333,158578
2841,19.33212,-99.21118,153922
2842,20.62445,-103.23423,240753
2843,31.73333,-106.48333,214586
2844,19.43471,-99.20091,241564
2845,31.73333,-106.48333,219671
2846,22.278170000000006,-97.86772,101784
2847,31.73333,-106.48333,1869
2848,27.415740000000003,-100.3748,226643
2849,31.73333,-106.48333,212385
2850,31.73333,-106.48333,186848
2851,31.73333,-106.48333,177834
2852,19.64388,-99.21598,126641
2853,20.5,-99.0,160517
2854,19.35867,-99.20329,296352
2855,19.8248,-97.50939,165576
2856,32.5027,-117.00371,124977
2857,19.61725,-99.06601,195249
2858,19.44286,-99.09724,296918
2859,19.06406,-98.30352,41624
2860,31.73333,-106.48333,126533
2861,20.72356,-103.38479,221827
2862,22.278170000000006,-97.86772,78749
2863,31.73333,-106.48333,10281
2864,19.47851,-99.23963,248671
2865,20.11697,-98.73329,102618
2866,31.73333,-106.48333,149851
2867,31.73333,-106.48333,109928
2868,32.5027,-117.00371,221389
2869,32.5027,-117.00371,47360
2870,31.73333,-106.48333,92101
2871,19.33212,-99.21118,290226
2872,19.43471,-99.20091,90921
2873,19.35993,-99.29388,113892
2874,19.58547,-99.26034,9458
2875,31.73333,-106.48333,5950
2876,31.73333,-106.48333,224031
2877,22.27538,-97.8349,56982
2878,31.73333,-106.48333,191130
2879,19.3467,-99.16174,93345
2880,19.61725,-99.06601,131150
2881,19.35738,-99.0671,296957
2882,19.35738,-99.0671,16451
2883,31.73333,-106.48333,263589
2884,19.61725,-99.06601,96759
2885,31.73333,-106.48333,31969
2886,31.73333,-106.48333,146433
2887,31.73333,-106.48333,234769
2888,20.72356,-103.38479,183589
2889,20.62445,-103.23423,85882
2890,31.73333,-106.48333,226130
2891,20.5,-99.0,189989
2892,20.6409,-103.29327,263621
2893,31.73333,-106.48333,199075
2894,27.415740000000003,-100.3748,249040
2895,19.06406,-98.30352,195600
2896,25.65384,-100.37758,80951
2897,31.73333,-106.48333,199517
2898,31.73333,-106.48333,157782
2899,31.73333,-106.48333,253322
2900,19.64388,-99.21598,140573
2901,19.61725,-99.06601,27595
2902,19.33212,-99.21118,203456
2903,19.64388,-99.21598,191517
2904,31.73333,-106.48333,21813
2905,19.61725,-99.06601,235389
2906,19.54005,-99.19538,280080
2907,20.5,-99.0,22377
2908,20.72356,-103.38479,42979
2909,19.3467,-99.16174,141343
2910,20.53315,-97.45946,76209
2911,19.25785,-99.10513,63876
2912,19.68472,-99.12917,23795
2913,19.40061,-99.01483,295140
2914,19.06406,-98.30352,75444
2915,31.73333,-106.48333,124154
2916,25.08206,-108.05597,209829
2917,31.73333,-106.48333,154762
2918,19.44506,-99.14612,45507
2919,20.6,-100.38333,260835
2920,28.46667,-107.3,271242
2921,27.415740000000003,-100.3748,174906
2922,28.63333,-106.08333,232813
2923,31.73333,-106.48333,205360
2924,19.61725,-99.06601,203947
2925,31.73333,-106.48333,5556
2926,19.43471,-99.20091,164331
2927,19.3467,-99.16174,158483
2928,32.5027,-117.00371,166539
2929,31.73333,-106.48333,298568
2930,31.73333,-106.48333,36480
2931,23.9258,-99.29646,52118
2932,19.61725,-99.06601,132186
2933,19.06406,-98.30352,271110
2934,19.3467,-99.16174,32011
2935,19.29708,-99.16787,25087
2936,19.06406,-98.30352,66118
2937,19.58547,-99.26034,216217
2938,19.35993,-99.29388,49697
2939,20.5,-99.0,60126
2940,19.64388,-99.21598,141250
2941,19.35985,-99.35016,115764
2942,20.11697,-98.73329,219089
2943,31.73333,-106.48333,283271
2944,19.47851,-99.23963,87344
2945,20.47421,-103.44654,247004
2946,31.73333,-106.48333,155330
2947,19.44506,-99.14612,25658
2948,19.47851,-99.23963,150994
2949,19.43471,-99.20091,83079
2950,19.54005,-99.19538,158626
2951,31.73333,-106.48333,31049
2952,22.27538,-97.8349,5953
2953,19.53333,-96.91667,24688
2954,19.33212,-99.21118,41712
2955,19.64388,-99.21598,72751
2956,20.5,-99.0,153952
2957,20.6,-100.38333,235392
2958,19.06406,-98.30352,170319
2959,31.73333,-106.48333,56088
2960,20.62041,-105.23066,37711
2961,18.94201,-99.22646,239071
2962,27.415740000000003,-100.3748,215169
2963,19.64388,-99.21598,128426
2964,32.5027,-117.00371,212377
2965,32.5027,-117.00371,2868
2966,31.73333,-106.48333,45490
2967,19.61725,-99.06601,62184
2968,19.70078,-101.18443,27430
2969,19.35867,-99.20329,6403
2970,32.5027,-117.00371,171166
2971,20.5,-99.0,24758
2972,31.73333,-106.48333,128651
2973,19.44506,-99.14612,226743
2974,19.33212,-99.21118,183155
2975,19.64388,-99.21598,14308
2976,31.73333,-106.48333,63577
2977,19.29708,-99.16787,250260
2978,21.47917,-99.65,23131
2979,19.61725,-99.06601,44139
2980,20.5,-99.0,149049
2981,18.84206,-99.67654,255530
2982,32.5027,-117.00371,246727
2983,31.73333,-106.48333,63323
2984,19.58547,-99.26034,56906
2985,20.88601,-98.20551,98005
2986,19.05,-98.3,221626
2987,19.06406,-98.30352,112635
2988,19.35985,-99.35016,14137
2989,31.73333,-106.48333,248156
2990,20.5,-99.0,238629
2991,32.5027,-117.00371,181534
2992,19.35867,-99.20329,90875
2993,20.9767,-89.62059,284465
2994,32.5027,-117.00371,159923
2995,19.64388,-99.21598,37157
2996,20.5,-99.0,250742
2997,20.5,-99.0,18052
2998,25.08206,-108.05597,272036
2999,20.9767,-89.62059,275418
3000,32.5027,-117.00371,130667
3001,32.5027,-117.00371,220441
3002,20.5,-99.0,1375
3003,19.06406,-98.30352,204853
3004,20.53315,-97.45946,278045
3005,21.07412,-89.51961999999997,39421
3006,19.61725,-99.06601,211140
3007,32.5027,-117.00371,168694
3008,19.61725,-99.06601,165964
3009,31.73333,-106.48333,250560
3010,19.63452,-99.1005,180169
3011,19.64388,-99.21598,217758
3012,19.47851,-99.23963,116586
3013,31.73333,-106.48333,258576
3014,19.06406,-98.30352,40479
3015,20.88601,-98.20551,54629
3016,25.75976,-100.16287,222196
3017,31.73333,-106.48333,108992
3018,23.9258,-99.29646,270320
3019,19.61725,-99.06601,13434
3020,31.73333,-106.48333,25754
3021,31.73333,-106.48333,8596
3022,19.3467,-99.16174,241275
3023,20.88601,-98.20551,139932
3024,25.65384,-100.37758,217606
3025,20.9767,-89.62059,27146
3026,19.61725,-99.06601,36560
3027,25.67506,-100.31846,185449
3028,20.88601,-98.20551,195643
3029,32.5027,-117.00371,101166
3030,19.26169,-99.59844,209404
3031,25.65384,-100.37758,230442
3032,31.73333,-106.48333,194881
3033,20.25,-96.76667,170095
3034,31.73333,-106.48333,199700
3035,32.5027,-117.00371,90820
3036,20.5,-99.0,253123
3037,31.73333,-106.48333,197779
3038,19.58547,-99.26034,213844
3039,31.73333,-106.48333,64322
3040,31.73333,-106.48333,238171
3041,19.64388,-99.21598,150825
3042,31.73333,-106.48333,288000
3043,19.35985,-99.35016,121102
3044,19.06406,-98.30352,55882
3045,20.5,-99.0,279095
3046,20.6,-100.38333,211984
3047,20.2408,-97.43754,195946
3048,20.81483,-100.55044,181249
3049,19.61725,-99.06601,183128
3050,19.33212,-99.21118,37397
3051,27.415740000000003,-100.3748,97996
3052,18.94201,-99.22646,71852
3053,18.14212,-94.4371,250094
3054,19.61725,-99.06601,22992
3055,19.61725,-99.06601,256614
3056,19.35867,-99.20329,280599
3057,31.73333,-106.48333,180549
3058,31.73333,-106.48333,90842
3059,32.5027,-117.00371,160957
3060,19.64388,-99.21598,209018
3061,19.33212,-99.21118,215756
3062,20.63784,-100.34068,104925
3063,19.33212,-99.21118,149847
3064,19.3467,-99.16174,292098
3065,31.73333,-106.48333,45143
3066,31.73333,-106.48333,264527
3067,31.73333,-106.48333,189471
3068,19.53333,-96.91667,10867
3069,16.75469,-93.11485,135192
3070,32.5027,-117.00371,19551
3071,31.73333,-106.48333,61141
3072,32.5027,-117.00371,260291
3073,32.5027,-117.00371,94302
3074,32.5027,-117.00371,31754
3075,31.73333,-106.48333,177184
3076,32.5027,-117.00371,70887
3077,19.44506,-99.14612,10700
3078,19.64388,-99.21598,46924
3079,19.06406,-98.30352,93377
3080,31.73333,-106.48333,41881
3081,20.5,-99.0,243259
3082,19.33212,-99.21118,278126
3083,31.73333,-106.48333,283246
3084,31.73333,-106.48333,216531
3085,19.64388,-99.21598,42244
3086,19.29708,-99.16787,8321
3087,20.5,-99.0,266914
3088,32.5027,-117.00371,46322
3089,31.73333,-106.48333,75795
3090,31.73333,-106.48333,139551
3091,32.5027,-117.00371,1860
3092,31.73333,-106.48333,252696
3093,22.278170000000006,-97.86772,156910
3094,20.5,-99.0,145336
3095,20.53315,-97.45946,239187
3096,19.33212,-99.21118,76426
3097,21.88234,-102.28259,120436
3098,20.5,-99.0,293008
3099,19.64388,-99.21598,279000
3100,19.35867,-99.20329,280652
3101,20.62041,-105.23066,164061
3102,32.5027,-117.00371,113380
3103,22.278170000000006,-97.86772,50850
3104,20.72356,-103.38479,149995
3105,25.08206,-108.05597,159906
3106,20.53315,-97.45946,150668
3107,20.5,-99.0,35038
3108,31.73333,-106.48333,189393
3109,31.73333,-106.48333,72825
3110,19.35738,-99.0671,96506
3111,20.5,-99.0,167972
3112,25.67506,-100.31846,255346
3113,18.88584,-96.93125,172341
3114,31.73333,-106.48333,209657
3115,19.35985,-99.35016,61310
3116,31.73333,-106.48333,225382
3117,31.73333,-106.48333,270876
3118,19.35985,-99.35016,135763
3119,19.54005,-99.19538,118764
3120,19.64388,-99.21598,48714
3121,32.5027,-117.00371,172297
3122,19.06406,-98.30352,292999
3123,31.73333,-106.48333,168664
3124,21.17429,-86.84656,244782
3125,19.67029,-99.17865,38317
3126,18.94201,-99.22646,259688
3127,19.33212,-99.21118,90081
3128,19.48698,-99.18594,33327
3129,19.61725,-99.06601,105708
3130,31.73333,-106.48333,40779
3131,19.49016,-99.10978,23017
3132,19.61725,-99.06601,222704
3133,19.61725,-99.06601,1384
3134,20.6,-100.38333,240545
3135,31.73333,-106.48333,28027
3136,20.5,-99.0,110186
3137,19.61725,-99.06601,185059
3138,31.73333,-106.48333,77502
3139,19.64388,-99.21598,88173
3140,32.5027,-117.00371,242182
3141,31.73333,-106.48333,54531
3142,31.73333,-106.48333,82537
3143,20.88601,-98.20551,201472
3144,31.73333,-106.48333,140395
3145,24.76871,-99.37232,38431
3146,32.5027,-117.00371,99309
3147,31.73333,-106.48333,74855
3148,19.61725,-99.06601,261588
3149,19.04334,-98.20193,46509
3150,31.73333,-106.48333,193631
3151,20.88601,-98.20551,50458
3152,19.61725,-99.06601,203053
3153,20.5,-99.0,97454
3154,27.415740000000003,-100.3748,3352
3155,19.47851,-99.23963,238621
3156,20.71345,-100.45563,236083
3157,31.73333,-106.48333,69523
3158,31.73333,-106.48333,177749
3159,31.73333,-106.48333,224112
3160,31.73333,-106.48333,58867
3161,19.61725,-99.06601,264339
3162,31.73333,-106.48333,223651
3163,31.73333,-106.48333,30577
3164,19.06406,-98.30352,260931
3165,19.58547,-99.26034,213295
3166,31.73333,-106.48333,213786
3167,31.73333,-106.48333,181297
3168,20.47421,-103.44654,196027
3169,20.88601,-98.20551,288900
3170,18.91667,-97.11667,29009
3171,20.66682,-103.39182,153666
3172,32.5027,-117.00371,185459
3173,32.5027,-117.00371,159418
3174,19.29708,-99.16787,258904
3175,19.64388,-99.21598,248153
3176,31.73333,-106.48333,39030
3177,19.06406,-98.30352,96690
3178,31.73333,-106.48333,7605
3179,19.61725,-99.06601,226788
3180,32.5027,-117.00371,214070
3181,20.5,-99.0,162460
3182,31.73333,-106.48333,242604
3183,27.415740000000003,-100.3748,188078
3184,31.73333,-106.48333,37111
3185,19.33212,-99.21118,125072
3186,31.73333,-106.48333,99478
3187,31.73333,-106.48333,193251
3188,31.73333,-106.48333,220098
3189,19.58547,-99.26034,78389
3190,19.64388,-99.21598,298498
3191,31.73333,-106.48333,126434
3192,31.73333,-106.48333,191000
3193,22.14993,-100.9828,206301
3194,19.33212,-99.21118,279779
3195,19.33212,-99.21118,67047
3196,19.64388,-99.21598,103320
3197,20.53315,-97.45946,106787
3198,19.61725,-99.06601,297677
3199,31.73333,-106.48333,68845
3200,19.33212,-99.21118,280228
3201,31.73333,-106.48333,191522
3202,20.13333,-101.81667,124185
3203,31.73333,-106.48333,240046
3204,20.6,-100.38333,199829
3205,31.73333,-106.48333,215972
3206,31.73333,-106.48333,101852
3207,31.73333,-106.48333,185536
3208,20.5,-99.0,52053
3209,19.67029,-99.17865,237090
3210,20.5,-99.0,274320
3211,19.06406,-98.30352,222386
3212,20.5,-99.0,234034
3213,31.73333,-106.48333,11562
3214,19.06406,-98.30352,97761
3215,31.73333,-106.48333,69115
3216,27.415740000000003,-100.3748,88401
3217,20.5,-99.0,280216
3218,19.06406,-98.30352,214339
3219,17.07108,-96.71914,299384
3220,19.64388,-99.21598,177134
3221,25.08206,-108.05597,208790
3222,20.63784,-100.34068,86075
3223,31.73333,-106.48333,117167
3224,19.47851,-99.23963,165153
3225,19.49016,-99.10978,128564
3226,31.73333,-106.48333,7643
3227,19.43471,-99.20091,237976
3228,23.9258,-99.29646,182483
3229,19.06406,-98.30352,271550
3230,19.05,-98.3,101441
3231,20.5,-99.0,186867
3232,24.64214,-103.2937,114082
3233,19.04334,-98.20193,247444
3234,19.61725,-99.06601,82690
3235,31.73333,-106.48333,101362
3236,19.61725,-99.06601,4339
3237,20.71345,-100.45563,252644
3238,19.33212,-99.21118,259542
3239,20.6,-100.38333,252225
3240,32.50223,-116.97212,125271
3241,20.5,-99.0,215397
3242,32.5027,-117.00371,130455
3243,20.5,-99.0,168378
3244,32.50223,-116.97212,271195
3245,19.44506,-99.14612,27176
3246,31.73333,-106.48333,22545
3247,20.9767,-89.62059,46681
3248,20.5,-99.0,222293
3249,19.65,-103.8,267705
3250,19.33212,-99.21118,187489
3251,31.73333,-106.48333,174608
3252,19.64388,-99.21598,57017
3253,20.5,-99.0,44209
3254,31.73333,-106.48333,176816
3255,20.5,-99.0,155184
3256,19.3467,-99.16174,158523
3257,19.33212,-99.21118,139217
3258,31.73333,-106.48333,110153
3259,19.3984,-99.15766,189888
3260,19.04334,-98.20193,70233
3261,31.73333,-106.48333,2362
3262,19.06406,-98.30352,157425
3263,31.73333,-106.48333,276217
3264,32.5027,-117.00371,146715
3265,19.35985,-99.35016,14333
3266,19.61725,-99.06601,208492
3267,19.71276,-98.9695,288741
3268,20.11697,-98.73329,144782
3269,31.73333,-106.48333,249700
3270,20.53315,-97.45946,94941
3271,32.5027,-117.00371,162512
3272,19.3467,-99.16174,124686
3273,20.5,-99.0,160759
3274,25.65384,-100.37758,21991
3275,32.5027,-117.00371,15162
3276,25.65384,-100.37758,194687
3277,19.64388,-99.21598,100395
3278,16.86336,-99.8901,67666
3279,19.61725,-99.06601,247230
3280,19.3467,-99.16174,123363
3281,20.5,-99.0,113336
3282,20.72356,-103.38479,281444
3283,31.73333,-106.48333,201132
3284,19.53333,-96.91667,296851
3285,20.5,-99.0,112587
3286,19.27436,-99.00278,64690
3287,20.501,-86.94598,70137
3288,31.73333,-106.48333,253299
3289,20.6409,-103.29327,12038
3290,20.88601,-98.20551,197257
3291,19.41333,-98.14358,152162
3292,20.66682,-103.39182,28499
3293,19.48698,-99.18594,124382
3294,19.29708,-99.16787,203177
3295,19.58547,-99.26034,101788
3296,31.73333,-106.48333,245582
3297,20.5,-99.0,225520
3298,31.73333,-106.48333,79295
3299,20.5,-99.0,118682
3300,31.73333,-106.48333,135865
3301,19.43471,-99.20091,108356
3302,20.88601,-98.20551,185140
3303,19.06406,-98.30352,118652
3304,20.70523,-99.73595,178950
3305,31.73333,-106.48333,198512
3306,31.73333,-106.48333,115327
3307,31.73333,-106.48333,238715
3308,19.44286,-99.09724,132365
3309,19.61725,-99.06601,293905
3310,20.5,-99.0,273907
3311,19.33212,-99.21118,231492
3312,22.14993,-100.9828,91828
3313,20.62445,-103.23423,153435
3314,19.35985,-99.35016,144127
3315,19.06406,-98.30352,83241
3316,20.5,-99.0,146620
3317,32.5027,-117.00371,252339
3318,22.27538,-97.8349,245601
3319,31.73333,-106.48333,259468
3320,19.44506,-99.14612,108062
3321,19.53333,-96.91667,292356
3322,25.65384,-100.37758,174905
3323,19.61725,-99.06601,24824
3324,31.73333,-106.48333,103834
3325,31.73333,-106.48333,249689
3326,25.67506,-100.31846,195934
3327,20.63784,-100.34068,160851
3328,19.61725,-99.06601,272089
3329,20.62445,-103.23423,236927
3330,19.61725,-99.06601,178746
3331,31.73333,-106.48333,92683
3332,19.53333,-96.91667,274585
3333,20.5,-99.0,144995
3334,31.73333,-106.48333,133602
3335,19.29708,-99.16787,89069
3336,19.25785,-99.10513,229908
3337,19.61725,-99.06601,63489
3338,31.73333,-106.48333,260788
3339,19.35867,-99.20329,172533
3340,20.47421,-103.44654,72378
3341,31.73333,-106.48333,17936
3342,32.5027,-117.00371,253950
3343,25.67506,-100.31846,182834
3344,31.73333,-106.48333,254681
3345,32.5027,-117.00371,207731
3346,19.33212,-99.21118,72183
3347,31.73333,-106.48333,221984
3348,20.5,-99.0,140439
3349,19.47851,-99.23963,165708
3350,20.72356,-103.38479,83743
3351,19.33212,-99.21118,193007
3352,20.62445,-103.23423,20445
3353,31.73333,-106.48333,177891
3354,20.5,-99.0,138229
3355,31.73333,-106.48333,289276
3356,31.73333,-106.48333,96999
3357,19.61725,-99.06601,40415
3358,19.29708,-99.16787,138436
3359,19.3984,-99.15766,143687
3360,19.47851,-99.23963,141094
3361,19.39667,-99.08472,286760
3362,19.64388,-99.21598,138674
3363,25.75,-102.75,215965
3364,20.9767,-89.62059,212674
3365,19.06406,-98.30352,8775
3366,19.61725,-99.06601,242766
3367,32.5027,-117.00371,150496
3368,31.73333,-106.48333,26288
3369,19.61725,-99.06601,98143
3370,21.12131,-101.66801,75055
3371,19.51158,-98.88374,208627
3372,20.5,-99.0,275740
3373,20.5,-99.0,162611
3374,20.73333,-103.36667,174987
3375,32.5027,-117.00371,164542
3376,19.64388,-99.21598,55332
3377,19.64388,-99.21598,114386
3378,31.73333,-106.48333,234687
3379,19.06406,-98.30352,290686
3380,31.73333,-106.48333,115808
3381,19.06406,-98.30352,237129
3382,19.53333,-96.91667,54563
3383,31.73333,-106.48333,112347
3384,32.50223,-116.97212,214922
3385,19.06406,-98.30352,177829
3386,20.5,-99.0,91521
3387,20.88601,-98.20551,241554
3388,31.73333,-106.48333,266500
3389,28.63333,-106.08333,188531
3390,20.5,-99.0,63858
3391,18.83677,-99.18207,26530
3392,32.5027,-117.00371,72243
3393,19.64388,-99.21598,178715
3394,31.73333,-106.48333,20831
3395,19.61725,-99.06601,30699
3396,31.73333,-106.48333,233852
3397,19.05,-98.3,119903
3398,20.5,-99.0,10766
3399,19.49016,-99.10978,251634
3400,19.35985,-99.35016,230124
3401,31.73333,-106.48333,185733
3402,31.73333,-106.48333,139464
3403,19.06406,-98.30352,106452
3404,31.73333,-106.48333,279299
3405,19.64388,-99.21598,50658
3406,16.86336,-99.8901,143676
3407,19.06406,-98.30352,2709
3408,19.64388,-99.21598,118317
3409,19.61725,-99.06601,41584
3410,22.278170000000006,-97.86772,100565
3411,25.67506,-100.31846,228676
3412,20.88601,-98.20551,85052
3413,31.73333,-106.48333,268122
3414,19.64388,-99.21598,176066
3415,20.5,-99.0,81681
3416,31.73333,-106.48333,23265
3417,31.73333,-106.48333,289165
3418,19.06406,-98.30352,157525
3419,31.73333,-106.48333,247555
3420,31.73333,-106.48333,205927
3421,20.66682,-103.39182,113616
3422,20.5,-99.0,218935
3423,31.73333,-106.48333,99194
3424,20.72356,-103.38479,64036
3425,19.29708,-99.16787,148101
3426,31.73333,-106.48333,69151
3427,31.73333,-106.48333,128676
3428,19.35867,-99.20329,4195
3429,19.61725,-99.06601,179534
3430,20.5,-99.0,149332
3431,26.8357,-106.30317,166484
3432,21.93032,-99.99169,93236
3433,19.61725,-99.06601,43115
3434,19.53333,-96.91667,196856
3435,31.73333,-106.48333,145367
3436,31.73333,-106.48333,11828
3437,19.3467,-99.16174,97325
3438,19.61725,-99.06601,140710
3439,19.06406,-98.30352,269613
3440,19.06406,-98.30352,22373
3441,19.35867,-99.20329,139289
3442,31.73333,-106.48333,123874
3443,25.65384,-100.37758,266581
3444,31.73333,-106.48333,83851
3445,19.64388,-99.21598,174790
3446,19.64388,-99.21598,226098
3447,20.9767,-89.62059,24603
3448,19.25785,-99.10513,122729
3449,32.5027,-117.00371,96668
3450,19.41208,-99.17951,239496
3451,20.5,-99.0,155856
3452,20.72356,-103.38479,10992
3453,32.5027,-117.00371,90653
3454,20.66682,-103.39182,244583
3455,19.64388,-99.21598,166755
3456,31.73333,-106.48333,123706
3457,25.08206,-108.05597,137828
3458,31.73333,-106.48333,87544
3459,25.75,-102.75,179490
3460,22.27538,-97.8349,124670
3461,31.73333,-106.48333,77566
3462,20.72356,-103.38479,25445
3463,25.65384,-100.37758,38114
3464,20.72356,-103.38479,241788
3465,31.73333,-106.48333,123262
3466,19.61725,-99.06601,30082
3467,19.61725,-99.06601,157152
3468,20.88601,-98.20551,65660
3469,31.73333,-106.48333,47214
3470,32.5027,-117.00371,276851
3471,32.5027,-117.00371,689
3472,19.53333,-96.91667,59957
3473,19.47851,-99.23963,137675
3474,19.35867,-99.20329,146735
3475,25.65384,-100.37758,223071
3476,19.61725,-99.06601,164969
3477,20.5,-99.0,137744
3478,18.40833,-91.29167,297799
3479,20.5,-99.0,259336
3480,18.83677,-99.18207,219302
3481,25.08206,-108.05597,168593
3482,19.64388,-99.21598,223592
3483,29.0971,-110.95749,124708
3484,31.73333,-106.48333,3556
3485,20.6,-100.38333,210800
3486,31.73333,-106.48333,246790
3487,31.73333,-106.48333,162350
3488,19.06406,-98.30352,66220
3489,31.73333,-106.48333,187162
3490,31.73333,-106.48333,203315
3491,19.25785,-99.10513,107666
3492,19.06406,-98.30352,241604
3493,20.12035,-98.69659,158908
3494,18.80459,-98.94555,248
3495,19.51158,-98.88374,188534
3496,32.50223,-116.97212,296394
3497,20.5,-99.0,218703
3498,20.5,-99.0,240673
3499,20.5,-99.0,286618
3500,31.73333,-106.48333,100222
3501,31.73333,-106.48333,162886
3502,20.5,-99.0,149198
3503,19.61725,-99.06601,149109
3504,31.73333,-106.48333,53507
3505,19.06406,-98.30352,72667
3506,19.39667,-99.08472,25701
3507,19.43471,-99.20091,33535
3508,19.44506,-99.14612,227800
3509,19.63452,-99.1005,218936
3510,31.73333,-106.48333,178747
3511,32.5027,-117.00371,178386
3512,19.64388,-99.21598,102541
3513,31.73333,-106.48333,180936
3514,19.64388,-99.21598,213620
3515,20.5,-99.0,126464
3516,20.88601,-98.20551,155923
3517,19.61725,-99.06601,87622
3518,19.49016,-99.10978,67302
3519,20.5,-99.0,198852
3520,31.73333,-106.48333,139629
3521,20.5,-99.0,289184
3522,31.73333,-106.48333,164778
3523,31.73333,-106.48333,140145
